"","genus","species","jack_001_Anoplogaster_c_m","jack_002_Arnoglossus_c_m","jack_003_Brevoortia_c_m","jack_004_Buglossidium_c_m","jack_005_Callionymus_c_m","jack_006_Carcharhinus_c_m","jack_007_Chaenocephalus_c_m","jack_008_Channa_c_m","jack_009_Chelon_c_m","jack_010_Chiloscyllium_c_m","jack_011_Chromis_c_m","jack_012_Engraulis_c_m","jack_013_Gadus_c_m","jack_014_Gasterosteus_c_m","jack_015_Gillichthys_c_m","jack_016_Glossogobius_c_m","jack_017_Hippocampus_c_m","jack_018_Hippoglossoides_c_m","jack_019_Limanda_c_m","jack_020_Lipophrys_c_m","jack_021_Lutjanus_c_m","jack_022_Mugil_c_m","jack_023_Notothenia_c_m","jack_024_Ophiodon_c_m","jack_025_Pleuronectes_c_m","jack_026_Pomadasys_c_m","jack_027_Pseudopleuronectes_c_m","jack_028_Scomber_c_m","jack_029_Scophthalmus_c_m","jack_030_Scyliorhinus_c_m","jack_031_Sebastolobus_c_m","jack_032_Solea_c_m","jack_033_Squalus_c_m","jack_034_Thunnus_c_m","jack_035_Torpedo_c_m","jack_036_Trematomus_c_m","jack_037_Zoarces_c_m","jack_038_Chanos_c_m","jack_039_Dorosoma_c_m","jack_040_Eleginus_c_m","jack_041_Gilchristella_c_m","jack_042_Oncorhynchus_c_m","jack_043_Salmo_c_m","full_params...trai."
"Cheilopogon_japonicus","Cheilopogon","Cheilopogon_japonicus",24.8838754570896,25.427945321055,25.5326675103657,25.1421231679072,25.6448349351982,25.2637140536017,25.1472997378457,25.4722086133594,25.2849234303015,25.1598159567343,25.8734654091766,23.8101400430208,25.4077579205767,25.1003806882691,23.9143362856471,25.2796506896814,25.7059346482317,25.1208516609641,25.1530930909741,24.9167493988132,25.8652208274758,25.3194680515228,25.2471836233468,25.2005984353603,25.0919770336406,24.8927831815145,24.757942462412,24.9216201448034,25.1645459346962,25.3247721990383,25.1503695265588,25.1790644557972,25.0997287276019,25.2908935876389,25.2161548605339,25.3273128300841,25.0107424807392,24.9509465464925,25.3084690556096,25.108059792263,25.2728364897945,25.230370373875,25.3807586511819,25.311717082051
"Cheilopogon_katoptron","Cheilopogon","Cheilopogon_katoptron",24.8765244446595,25.4204025744803,25.5282002124646,25.1357497755918,25.6363170282541,25.255741979764,25.1422737375629,25.4665213549196,25.2783861250988,25.1533872862473,25.8656096985343,23.8046598628988,25.4021987384536,25.0944299078523,23.9088171044912,25.2753068295979,25.6942842275553,25.1144735809267,25.1467861790912,24.9106568779467,25.8596670759262,25.3126342578226,25.2411221861893,25.1940195857627,25.085375022001,24.8853094993005,24.750970987162,24.9153249875366,25.1578190195743,25.3173394931782,25.1429938008983,25.1727700712449,25.0934830718143,25.2846427742356,25.2094801565408,25.3206417658338,25.0063637997372,24.9449486868674,25.3018679102532,25.1019091466502,25.2661420133312,25.2234255095335,25.3734796560292,25.3190526166853
"Cheilopogon_melanocercus","Cheilopogon","Cheilopogon_melanocercus",24.8883910061225,25.4322107217175,25.5341331748371,25.1455387054218,25.6497193073434,25.2688150667081,25.1486180878984,25.4749097688665,25.288486275045,25.163244059731,25.8781349363721,23.8139521641457,25.4100931584073,25.103087562564,23.9173152335801,25.2811322979859,25.7144761765606,25.1238043203185,25.1563993271897,24.9197651358137,25.8675837188817,25.3235101029914,25.2503723953881,25.2041662551447,25.09569496499,24.8969715956094,24.7613658349973,24.9250496356966,25.1682884269381,25.3294810284844,25.1548701107007,25.1822864290979,25.1030163276426,25.2941323419386,25.2197844183215,25.3310533569803,25.0127048934206,24.9537758308077,25.3122463851688,25.1112203351741,25.2765265690302,25.2343716553,25.3848038413801,25.3983781130965
"Cheilopogon_melanurus","Cheilopogon","Cheilopogon_melanurus",24.8788333823583,25.4234055860685,25.5318056222427,25.1386120456247,25.6395918370666,25.2578945965681,25.1468997428862,25.4696726683324,25.2812195813051,25.1563037625878,25.8683458164664,23.8056131123634,25.4058045538516,25.0979330706604,23.9112592133604,25.2787155630077,25.6955580244219,25.1181397044372,25.1497454996691,24.9138224231268,25.8632177598415,25.3150490772644,25.2439469427712,25.1969014793202,25.0880301233295,24.8883502875197,24.7546406961716,24.9180558308337,25.160603202002,25.3194275683289,25.1453623063842,25.1758573421187,25.0963904154729,25.287641364384,25.2123872200603,25.3233526977685,25.0089918913272,24.9483055444965,25.3044194718612,25.1049049959911,25.2689719790886,25.2260629717551,25.3765000454586,25.3019638221282
"Cheilopogon_milleri","Cheilopogon","Cheilopogon_milleri",24.8774320830876,25.4219426274608,25.5308669644394,25.1373630758074,25.6379444212294,25.256388833094,25.1458210618861,25.4685345351374,25.2799425375671,25.1550427995943,25.8668377589374,23.8045989157938,25.4046713038907,25.0967340157262,23.9101791107468,25.2778065879295,25.6934314367413,25.1168580613119,25.1485045397281,24.9126115061202,25.8620876790739,25.3137357669298,25.2427550791947,25.1956151159965,25.0867486024166,24.8868981778545,24.7532530930189,24.9168260173968,25.159294321683,25.3180204596555,25.1439543130843,25.1746135580002,25.0951624368623,25.2864088445702,25.2110827890508,25.3220566663268,25.0081076944565,24.9471039123811,25.3031422192581,25.1036904409954,25.2676670629333,25.2247210623427,25.3750834163681,20.9016447664889
"Cheilopogon_nigricans","Cheilopogon","Cheilopogon_nigricans",25.0418775520376,25.5957900203906,25.6978232978509,25.3005377354035,25.8834950260735,25.4442303219226,25.2989078314374,25.6183143059425,25.4443442546486,25.3209497838864,26.1059344855033,23.9954194886454,25.5838669497941,25.2500489652089,24.0188539066474,25.3936963289471,25.876414957643,25.2738908406021,25.3136519461854,25.0797638700357,26.1065762232321,25.4830171663613,25.4159292096782,25.3635331337858,25.2468511153767,25.0609124592116,24.892135861168,25.0928867908262,25.3250859954099,25.4958459379461,25.3387515263291,25.3433823959089,25.2702879048672,25.4583770630715,25.3825397246559,25.4884293083546,25.1815446903068,25.1022756601594,25.4731722957117,25.2696846631987,25.4297204613576,25.3987143586309,25.5689438344535,20.9052573182778
"Cheilopogon_olgae","Cheilopogon","Cheilopogon_olgae",24.8781557768297,25.4225424990189,25.5308110193773,25.1377968366555,25.6386480951607,25.2572527908447,25.145629840804,25.4687871642288,25.2804105108833,25.1554737095056,25.8675506964519,23.8053113612427,25.4047999680918,25.0969519989015,23.9105629641192,25.2777739913393,25.6951154088735,25.1171116435467,25.1489052083645,24.9129294837699,25.8622278448252,25.314348137675,25.2431445276601,25.1960792133617,25.0872676700203,24.8874778780184,24.7536062169374,24.9172761365837,25.159805462395,25.3188077042142,25.1446688069134,25.1749833068956,25.0955644479573,25.2867911828023,25.2115574381894,25.3225748505182,25.0082567694368,24.9473628032674,25.3036844563719,25.104056453653,25.2681624085392,25.2253021027536,25.3756347644295,20.8999655879839
"Cheilopogon_papilio","Cheilopogon","Cheilopogon_papilio",24.8787578474702,25.4231112159805,25.5310064385138,25.1382522389626,25.6392993396491,25.2579329224983,25.1458056187053,25.4691473159051,25.2808855539924,25.1559307871624,25.8681732964752,23.8058196431326,25.4051113306123,25.0973129125201,23.9109601550899,25.2779715381885,25.6962542742869,25.1175053285461,25.1493460371169,24.9133315790052,25.862542894852,25.3148870748772,25.2435696946898,25.1965549199456,25.0877633915223,24.8880363297563,24.7540626623088,24.9177333997654,25.1603044584001,25.3194355444174,25.1452688814322,25.175412900488,25.0960027923383,25.2872230138611,25.2120413763271,25.3230735839564,25.008518422584,24.9477400384016,25.304188097299,25.1044778567715,25.2686544159498,25.2258356038454,25.3761741196835,20.9015046188317
"Cheilopogon_pinnatibarbatus","Cheilopogon","Cheilopogon_pinnatibarbatus",24.86808716381,25.4132703174551,25.528373329245,25.1305053329714,25.6279832500869,25.2457464605187,25.1438385250015,25.4632787402117,25.2727602527894,25.1481680864191,25.8572405505447,23.7965223346535,25.4002941964464,25.0915319547823,23.9041878953324,25.275240569758,25.6751701356208,25.1111544064767,25.1419018867419,24.9066769970968,25.8576404039012,25.3054365240102,25.2363816652701,25.1884311935432,25.0791967060271,24.8784000246435,24.7465300183414,24.9099133440758,25.1517136342792,25.3082152892505,25.1346535520152,25.1682176145383,25.0885903951306,25.2799597518663,25.2037699643229,25.3144664057277,25.0043536167923,24.9416092644178,25.2954422558369,25.097410282388,25.2602085121767,25.2165521710356,25.366891501812,20.8052600833128
"Cheilopogon_pitcairnensis","Cheilopogon","Cheilopogon_pitcairnensis",24.8659425052145,25.4107133744075,25.5258320219875,25.1281622192516,25.6251612388476,25.243618160879,25.1406590796429,25.4608521679382,25.2704144546776,25.1457881346182,25.8547976689859,23.795355321482,25.3976269004727,25.0888772078244,23.9021793804601,25.2728239854317,25.6731121351653,25.1083588374874,25.1395118739684,24.9041957441518,25.855004739888,25.3032919200637,25.2340955907628,25.1860533813302,25.0769437173666,24.8758298224539,24.7436640367404,24.9076531345227,25.1493736984981,25.3061853851582,25.1324726018139,25.1657571197751,25.0862366637395,25.2775541224904,25.2013669680844,25.3121740787062,25.0023719272377,24.9390313575098,25.2932475832112,25.0950177355118,25.2578465714337,25.214269615183,25.36435517774,20.813682428844
"Cheilopogon_rapanouiensis","Cheilopogon","Cheilopogon_rapanouiensis",24.8678941368535,25.4130543462838,25.5281938162927,25.1303136713421,25.6277426539774,25.2455470547249,25.1436204586623,25.4630908419627,25.2725665550397,25.1479739326209,25.85702668914,23.7964001392684,25.4000956891402,25.0913295312566,23.9040229563164,25.2750687496772,25.6749315967782,25.1109399509557,25.1417086394605,24.9064816509186,25.8574435504608,25.3052494987815,25.2361964899079,25.1882354051687,25.0790069216233,24.8781841905105,24.7463051378732,24.9097267568955,25.1515180323488,25.3080270824375,25.1344584191034,25.1680209709753,25.0883996820493,25.2797663702065,25.2035717993549,25.3142738439401,25.0042032542081,24.9414101578983,25.2952554132196,25.0972187202311,25.2600121803184,25.2163569253358,25.3666796267072,20.8316151559033
"Cheilopogon_spilonotopterus","Cheilopogon","Cheilopogon_spilonotopterus",24.6834947050219,25.2142867830988,25.3591156684609,24.9487457019447,25.407655252782,25.0556579515394,24.941466929334,25.2847939213323,25.0889095116937,24.964065918882,25.6546098126346,23.6741215363644,25.2119371206259,24.9001385518574,23.748852439956,25.1027590797585,25.4481857595583,24.9144797675005,24.9586730719759,24.7241141217178,25.6702851136635,25.1263927644797,25.0588860474771,25.0032207051852,24.9002284802519,24.6767947505601,24.5417177345165,24.7332233786076,24.9642015960756,25.129881773861,24.9496562904281,24.9812097744953,24.9071501315858,25.0961424264392,25.0160814928812,25.1317507501157,24.8609716270641,24.7539884323888,25.1186799944935,24.9159345896788,25.0742161146423,25.0318004040936,25.167189396825,20.8276420786162
"Cheilopogon_spilopterus","Cheilopogon","Cheilopogon_spilopterus",24.6184525354276,25.1511126322504,25.310658381037,24.889892517875,25.3416366576936,24.989995464703,24.8866530656797,25.2288425184212,25.0281208519453,24.904433705504,25.585605754029,23.6322283803872,25.1580454204893,24.8388645272365,23.7114404248484,25.0353340747252,25.3798119354517,24.8586091581606,24.8995024848196,24.6703794827487,25.6100196088081,25.063383320594,24.9978316420168,24.9420493176947,24.8430396965668,24.6120982135413,24.4875065299827,24.6765016346831,24.900758995652,25.0688262967106,24.8906526141645,24.9209485248066,24.8481733895782,25.0385268967483,24.9549671857256,25.0715604022041,24.8038241279904,24.6970836843113,25.0603276363117,24.85817542546,25.0121053540759,24.9693576000117,25.1031132030273,20.8276420786162
"Cheilopogon_suttoni","Cheilopogon","Cheilopogon_suttoni",24.8642052625895,25.4087696338452,25.5242164053949,25.1264372645696,25.6229958738252,25.2418235087122,25.1386964825742,25.4591610836797,25.2686711749106,25.1440407504154,25.8528729163189,23.7942555630129,25.395840334698,25.0870553960721,23.900694929302,25.2712776046983,25.6709652855494,25.1064287377777,25.1377726484165,24.9024376285261,25.8532330589092,25.3016086929855,25.2324290124846,25.1842912859407,25.0752356577143,24.8738873152329,24.7416401124952,24.9059738498843,25.1476132811041,25.3044915238156,25.1307164055853,25.1639873276882,25.0845202459921,25.2758136875319,25.1995834833518,25.3104410225932,25.0010186639671,24.9372393988144,25.2915659996343,25.093293676082,25.2560795846864,25.2125124038631,25.3624483017729,20.8294078951291
"Cheilopogon_unicolor","Cheilopogon","Cheilopogon_unicolor",25.0087635904402,25.5768329108392,25.6568039758743,25.2693614122181,25.8177029851012,25.3950215987424,25.2985157885386,25.5975263813711,25.4125995869599,25.2887710905418,26.0152787563105,23.889186260675,25.5426486296589,25.2325581272892,24.0405668398898,25.3769356821787,25.8742563565645,25.2709031688235,25.2813531366258,25.0524239053593,25.996543180735,25.4392729445739,25.3655174731696,25.3291658210822,25.2193339748519,25.0363327010476,24.9159667104148,25.0454428001169,25.2908206481706,25.4472217878252,25.2844443552287,25.3088139336736,25.2262883760092,25.4195130789594,25.3477646856866,25.4545262095125,25.1021117698007,25.0852893566796,25.4330466866112,25.2359118450828,25.4022263526864,25.357305144541,25.5227262308308,20.9254904065757
"Cheilopogon_ventralis","Cheilopogon","Cheilopogon_ventralis",24.8766505937349,25.4211207007234,25.530322470102,25.1366583262357,25.6370199777263,25.2555524545579,25.1451903946211,25.4678867814485,25.2792228982734,25.1543310107074,25.8659941900057,23.8040406506104,25.4040215588437,25.0960497114494,23.9095699825444,25.2772801221142,25.6922682331196,25.1161274272276,25.1478031320263,24.9119242417982,25.8614402166416,25.313000789097,25.242081605763,25.19488994201,25.0860283611134,24.8860817430275,24.7524650993983,24.9161329738087,25.1585579672873,25.3172380972956,25.143168614423,25.1739093186311,25.0944685824227,25.2857116008445,25.2103475879143,25.3213280120101,25.0076026340086,24.9464197117647,25.302425348921,25.1030029415892,25.2669323850698,25.2239683445539,25.3742863708701,20.8179907060305
"Cheilopogon_xenopterus","Cheilopogon","Cheilopogon_xenopterus",25.0118331235928,25.5359527632882,25.6313638275917,25.2587349472675,25.7514255725739,25.3863210079213,25.2583498031078,25.5861847959229,25.4052633064928,25.2780644453441,26.0040529207972,23.9042920346766,25.5230526276131,25.2259811207123,23.9873484391055,25.4417086051082,25.8369998609442,25.220453050495,25.2707819349315,25.0186323481018,25.987289864169,25.444960820079,25.3722452024438,25.3206700352104,25.2019723109434,25.0160599958839,24.8556846277459,25.0336215514081,25.2948383750185,25.4391027371724,25.2619585887856,25.3010834503885,25.217822085293,25.4089166487099,25.336515107884,25.4452351473045,25.1193588393534,25.0652484634548,25.4201979004547,25.2230652695693,25.3941626037945,25.3517281574408,25.5047152028333,20.8272006233921
"Cheiloprion_labiatus","Cheiloprion","Cheiloprion_labiatus",16.184228960052,16.1608903760022,16.3299452706904,16.2491212896416,15.7854392464683,16.1239250780612,16.2050783710647,16.4988930806394,16.2615308544201,16.2266851980223,18.302765280911,16.3467500825419,16.3007414317745,16.1355790627603,16.4227783085242,16.7936583567937,16.2632987478051,16.1810427582344,16.2285449550616,16.1283128955408,16.1509209831654,16.3017631917465,16.2707360803234,16.2261646584956,16.2702555540764,15.9970264312483,16.1838620474438,16.1946390017193,16.2088172779723,16.1890939605893,16.1576820562371,16.196466074975,16.2140519969497,16.2352957041856,16.2008577342873,16.219930621432,16.3215444646223,16.1591781409406,16.2746692712199,16.2304337899959,16.2418584203236,16.2021687940728,16.0639793632971,20.8414479526389
"Cheilotrema_fasciatum","Cheilotrema","Cheilotrema_fasciatum",22.2288866494921,22.4681141505662,22.3686713301412,22.30799588061,22.0006159515403,22.3007903814925,22.3920821651399,22.5150055770049,22.3739710196344,22.2965729845711,22.2318698642379,22.0841837547596,22.3418850326274,22.3035427952385,21.9302152737246,22.6437983854176,22.5649578106692,22.3687864778753,22.2875260103429,22.1357539397322,23.6429481733145,22.355996699475,22.2926481848703,22.3398846122158,22.3373388113586,19.5377240402452,22.2346334032417,22.2298132275336,22.2670544191982,22.4266174952568,22.1590503596648,22.2586464736939,22.2715696254126,22.2981186041708,22.2870043476693,22.3482226718748,22.1611510471321,22.2269573854525,22.3255676750997,22.2690273847161,22.3348432577499,22.2944658663939,22.2389837821651,20.8360149165603
"Cheilotrema_saturnum","Cheilotrema","Cheilotrema_saturnum",21.7019356371682,21.9066677705092,21.8064628954277,21.7706632160531,21.2959552777544,21.7345095284044,21.8181391163935,21.9970252266212,21.8320608417038,21.7507643416893,21.5452900330112,21.5851658105702,21.753162649153,21.7530721548558,21.5591384590549,22.152515235422,22.0588979884095,21.8251847455748,21.7418184802256,21.5906739664631,22.9150053526415,21.8150855126256,21.7297377389673,21.7890650414979,21.8182275632627,18.9718374792266,21.7397188726496,21.6753917391262,21.7189770123856,21.8841605919758,21.5863129292302,21.6984894079554,21.708132988431,21.7392484419914,21.7294934973865,21.8078211239487,21.6050005157728,21.6894404702754,21.7876874762573,21.722510303075,21.7964857498101,21.7401024717192,21.6319796221205,20.9307438756884
"Cheimerius_nufar","Cheimerius","Cheimerius_nufar",20.9056703054556,21.0070699708893,21.1488917273769,21.0187453337516,20.4572655757051,20.8672492861441,21.0484039683726,21.3341505581831,21.0556443948856,20.9919941701342,20.7656533245359,20.8676715481075,21.0514087115539,20.94231437285,21.0919818226521,21.6220356778955,21.0682690584091,21.0077558959481,20.9920237127641,20.8637578608203,22.1708694313274,21.0691600229183,21.0103007763333,21.0008158322695,21.0520706600041,18.150484536722,20.9776609098637,20.9048030216649,20.9554468096174,20.982709413174,20.8411764663733,20.9476733346655,20.9460631494239,20.9920471569365,20.9597822980005,21.0221966573898,21.0203642760654,20.9276765543611,21.0436891782858,20.9840958500598,21.0331147646565,20.9550374750595,20.7984065620573,20.8291871631861
"Chelidonichthys_capensis","Chelidonichthys","Chelidonichthys_capensis",20.1470837627202,20.2406015669825,20.1845738299287,20.1812470698759,19.7241756274449,20.1239034790924,21.1794767403549,20.3191036230301,20.216587939346,20.1679825852305,19.9399753703432,20.1051150948472,20.1684374417376,19.6348000806588,20.0454705167371,20.5941631980028,20.2259152055669,20.2191771517313,20.1634329556877,20.0517062907317,19.9740583217354,20.18892217735,20.4648791229415,20.5073978098021,20.2039166887355,20.0369392650739,20.1571283218267,20.1283405297763,20.1554123628378,20.2288654783151,19.081077995576,20.1407466513469,20.1528333392874,20.1538233475404,20.1445730583391,20.6345544090378,19.0301097167642,20.159097287527,20.1520418941964,20.1527153377205,20.1859957697941,20.1435903319019,20.0613168196087,20.8300700745127
