"","SpecCode","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"18081",236,"Salmo","Salmoninae",1,1,"benthopelagic","Salmo salar","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18082",49546,"Salmo","Salmoninae",0,0,"benthopelagic","Salmo schiefermuelleri","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18083",49329,"Salmo","Salmoninae",0,0,"demersal","Salmo stomachicus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18084",49576,"Salmo","Salmoninae",0,0,"benthopelagic","Salmo taleri","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18085",66235,"Salmo","Salmoninae",0,0,"benthopelagic","Salmo tigridis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18086",238,"Salmo","Salmoninae",1,1,"pelagic","Salmo trutta","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18087",68117,"Salmo","Salmoninae",0,0,"benthopelagic","Salmo viridis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18088",49623,"Salmo","Salmoninae",0,0,"benthopelagic","Salmo visovacensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18089",49626,"Salmo","Salmoninae",0,0,"benthopelagic","Salmo zrmanjaensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18090",6211,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus agassizii","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18091",56256,"Salvelinus","Salmoninae",1,0,"pelagic","Salvelinus albus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18092",247,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus alpinus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18093",6212,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus anaktuvukensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18094",48135,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus andriashevi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18095",47701,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus boganidae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18096",49332,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus colii","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18097",2690,"Salvelinus","Salmoninae",1,0,"benthopelagic","Salvelinus confluentus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18098",62773,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus curilus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18099",47706,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus czerskii","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18100",47712,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus drjagini","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18101",54196,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus elgyticus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18102",62627,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus evasus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18103",65605,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus faroensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18104",49334,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus fimbriatus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18105",246,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus fontinalis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18106",49339,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus gracillimus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18107",49335,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus grayi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18108",65003,"Salvelinus","Salmoninae",0,0,"pelagic","Salvelinus gritzenkoi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18109",49340,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus inframundus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18110",47714,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus jacuticus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18111",10449,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus japonicus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18112",49341,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus killinensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18113",62774,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus krogiusae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18114",62775,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus kronocius","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18115",62776,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus kuznetzovi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18116",65319,"Salvelinus","Salmoninae",0,0,"demersal","Salvelinus lepechini","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18117",6411,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus leucomaenis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18118",61678,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus levanidovi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18119",49343,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus lonsdalii","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18120",49344,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus mallochi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18121",2691,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus malma","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18122",49345,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus maxillaris","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18123",49346,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus murta","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18124",248,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus namaycush","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18125",48136,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus neiva","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18126",62956,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus neocomensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18127",49359,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus obtusus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18128",49361,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus perisii","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18129",49362,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus profundus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18130",65375,"Salvelinus","Salmoninae",0,0,"demersal","Salvelinus salvelinoinsularis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18131",62777,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus schmidti","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18132",49365,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus struanensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18133",63001,"Salvelinus","Salmoninae",0,0,"pelagic","Salvelinus taimyricus","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18134",63243,"Salvelinus","Salmoninae",1,1,"benthopelagic","Salvelinus taranetzi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18135",49367,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus thingvallensis","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18136",47721,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus tolmachoffi","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18137",49369,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus umbla","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18138",62670,"Salvelinus","Salmoninae",0,0,"pelagic","Salvelinus vasiljevae","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18139",49370,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus willoughbii","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18140",49686,"Salvelinus","Salmoninae",0,0,"benthopelagic","Salvelinus youngeri","Salmonidae","Salmoniformes","Teleostei","Osteichthyes"
"18141",1350,"Sardina",NA,1,1,"pelagic","Sardina pilchardus","Alosidae","Clupeiformes","Teleostei","Osteichthyes"
"18142",4698,"Scatophagus",NA,1,1,"demersal","Scatophagus argus","Scatophagidae","Acanthuriformes","Teleostei","Osteichthyes"
"18143",7915,"Scatophagus",NA,1,1,"benthopelagic","Scatophagus tetracanthus","Scatophagidae","Acanthuriformes","Teleostei","Osteichthyes"
"18144",68628,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius alleni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18145",27076,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius ampluvinculus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18146",68425,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius arscuttoli","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18147",68623,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius baitabag","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18148",11821,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius bruynisi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18149",68423,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius bussoni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18150",10791,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius deraniyagalai","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18151",68619,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius essi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18152",58343,"Schismatogobius","Gobionellinae",0,0,"benthopelagic","Schismatogobius fuligimentus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18153",68624,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius hoesei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18154",59785,"Schismatogobius","Gobionellinae",1,1,"demersal","Schismatogobius insignis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18155",69756,"Schismatogobius","Gobionellinae",0,0,"benthopelagic","Schismatogobius limmoni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18156",11822,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius marmoratus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18157",68621,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius mondo","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18158",61673,"Schismatogobius","Gobionellinae",0,0,"demersal","Schismatogobius pallidus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18159",948,"Sciades","Ariinae",1,0,"demersal","Sciades couma","Ariidae","Siluriformes","Teleostei","Osteichthyes"
"18160",13494,"Sciades","Ariinae",1,0,"demersal","Sciades dowii","Ariidae","Siluriformes","Teleostei","Osteichthyes"
"18161",951,"Sciades","Ariinae",1,1,"demersal","Sciades herzbergii","Ariidae","Siluriformes","Teleostei","Osteichthyes"
"18162",60008,"Sciades","Ariinae",0,0,"demersal","Sciades paucus","Ariidae","Siluriformes","Teleostei","Osteichthyes"
"18163",955,"Sciades","Ariinae",1,1,"demersal","Sciades proops","Ariidae","Siluriformes","Teleostei","Osteichthyes"
"18164",137,"Scomberomorus","Scombrinae",1,1,"pelagic","Scomberomorus sinensis","Scombridae","Scombriformes","Teleostei","Osteichthyes"
"18165",12257,"Selenotoca",NA,1,1,"benthopelagic","Selenotoca multifasciata","Scatophagidae","Acanthuriformes","Teleostei","Osteichthyes"
"18166",58009,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium adelum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18167",59410,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium altum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18168",9991,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium brevifile","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18169",59363,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium buscki","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18170",66155,"Sicydium","Sicydiinae",0,0,"benthopelagic","Sicydium bustamantei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18171",54401,"Sicydium","Sicydiinae",1,1,"demersal","Sicydium cocoense","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18172",50825,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium crenilabrum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18173",54402,"Sicydium","Sicydiinae",1,1,"demersal","Sicydium fayae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18174",59341,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium gilberti","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18175",54403,"Sicydium","Sicydiinae",1,0,"demersal","Sicydium gymnogaster","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18176",54400,"Sicydium","Sicydiinae",1,0,"demersal","Sicydium hildebrandi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18177",67264,"Sicydium","Sicydiinae",0,0,"benthopelagic","Sicydium montanum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18178",50324,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium multipunctatum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18179",47148,"Sicydium","Sicydiinae",0,0,"benthopelagic","Sicydium plumieri","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18180",23400,"Sicydium","Sicydiinae",0,0,"benthopelagic","Sicydium punctatum","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18181",64745,"Sicydium","Sicydiinae",0,0,"demersal","Sicydium rosenbergii","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18182",54404,"Sicydium","Sicydiinae",1,0,"demersal","Sicydium salvini","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18183",62661,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus aiensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18184",66585,"Sicyopterus","Sicydiinae",0,0,"benthopelagic","Sicyopterus calliochromus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18185",26947,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus caudimaculatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18186",26959,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus crassus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18187",25104,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus cynocephalus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18188",66584,"Sicyopterus","Sicydiinae",0,0,"benthopelagic","Sicyopterus erythropterus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18189",23267,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus eudentatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18190",9993,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus fasciatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18191",62107,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus franouxi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18192",47145,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus fuliag","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18193",25258,"Sicyopterus","Sicydiinae",1,0,"demersal","Sicyopterus griseus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18194",26583,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus hageni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18195",23724,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus japonicus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18196",9994,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus lagocephalus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18197",64749,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus laticeps","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18198",66583,"Sicyopterus","Sicydiinae",0,0,"benthopelagic","Sicyopterus lengguru","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18199",23265,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus lividus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18200",25106,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus longifilis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18201",11824,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus macrostetholepis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18202",26950,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus marquesensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18203",25203,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus microcephalus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18204",22506,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus micrurus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18205",66582,"Sicyopterus","Sicydiinae",0,0,"benthopelagic","Sicyopterus ocellaris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18206",26584,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus ouwensi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18207",25107,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus parvei","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18208",26942,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus pugnans","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18209",62108,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus punctissimus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18210",26938,"Sicyopterus","Sicydiinae",1,0,"demersal","Sicyopterus rapa","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18211",57879,"Sicyopterus","Sicydiinae",0,0,"pelagic","Sicyopterus sarasini","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18212",67968,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus squamosissimus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18213",6347,"Sicyopterus","Sicydiinae",1,1,"demersal","Sicyopterus stimpsoni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18214",66581,"Sicyopterus","Sicydiinae",0,0,"benthopelagic","Sicyopterus stiphodonoides","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18215",60084,"Sicyopterus","Sicydiinae",0,0,"demersal","Sicyopterus wichmanni","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18216",47492,"Sicyopus","Sicydiinae",1,0,"benthopelagic","Sicyopus auxilimentus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18217",59338,"Sicyopus","Sicydiinae",0,0,"demersal","Sicyopus cebuensis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18218",52098,"Sicyopus","Sicydiinae",0,0,"benthopelagic","Sicyopus discordipinnis","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18219",62748,"Sicyopus","Sicydiinae",0,0,"demersal","Sicyopus exallisquamulus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18220",10800,"Sicyopus","Sicydiinae",1,1,"benthopelagic","Sicyopus jonklaasi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18221",66290,"Sicyopus","Sicydiinae",1,1,"demersal","Sicyopus lord","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18222",52100,"Sicyopus","Sicydiinae",0,0,"benthopelagic","Sicyopus multisquamatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18223",23263,"Sicyopus","Sicydiinae",1,1,"benthopelagic","Sicyopus nigriradiatus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18224",68032,"Sicyopus","Sicydiinae",0,0,"demersal","Sicyopus rubicundus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18225",11826,"Sicyopus","Sicydiinae",1,1,"benthopelagic","Sicyopus zosterophorus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18226",6348,"Silhouettea","Gobiinae",1,1,"demersal","Silhouettea sibayi","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"18227",402,"Sillaginopsis",NA,1,1,"demersal","Sillaginopsis panijus","Sillaginidae","Eupercaria","Teleostei","Osteichthyes"
