"","SpecCode","Brack","Saltwater","DemersPelag","Species","Genus","Subfamily","Family","Order","Class","SuperClass"
"5463",62014,0,1,"demersal","Echiodon anchipterus","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5464",62190,0,1,"pelagic","Echiodon atopus","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5465",52417,0,1,"demersal","Echiodon coheni","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5466",7141,0,1,"demersal","Echiodon cryomargarites","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5467",52423,0,1,"demersal","Echiodon dawsoni","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5468",46343,0,1,"demersal","Echiodon dentatus","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5469",65,0,1,"demersal","Echiodon drummondii","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5470",52421,0,1,"demersal","Echiodon exsilium","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5471",52442,0,1,"demersal","Echiodon neotes","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5472",52445,0,1,"demersal","Echiodon pegasus","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5473",67414,0,1,"pelagic","Echiodon prionodon","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5474",52413,0,1,"demersal","Echiodon pukaki","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5475",24981,0,1,"demersal","Echiodon rendahli","Echiodon","Carapinae","Carapidae","Ophidiiformes","Teleostei","Osteichthyes"
"5476",13905,0,1,"demersal","Echiophis brunneus","Echiophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"5477",2643,0,1,"demersal","Echiophis intertinctus","Echiophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"5478",2645,0,1,"benthopelagic","Echiophis punctifer","Echiophis","Ophichthinae","Ophichthidae","Anguilliformes","Teleostei","Osteichthyes"
"5479",10214,0,1,"pelagic","Echiostoma barbatum","Echiostoma","Melanostomiinae","Stomiidae","Stomiiformes","Teleostei","Osteichthyes"
"5480",23227,1,1,"demersal","Eckloniaichthys scylliorhiniceps","Eckloniaichthys","Chorisochisminae","Gobiesocidae","Gobiesociformes","Teleostei","Osteichthyes"
"5481",12632,0,1,"benthopelagic","Ecsenius aequalis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5482",27296,0,1,"benthopelagic","Ecsenius alleni","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5483",25794,0,1,"benthopelagic","Ecsenius aroni","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5484",13756,0,1,"benthopelagic","Ecsenius australianus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5485",14660,0,1,"benthopelagic","Ecsenius axelrodi","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5486",12633,0,1,"benthopelagic","Ecsenius bandanus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5487",12692,0,1,"benthopelagic","Ecsenius bathi","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5488",6033,0,1,"benthopelagic","Ecsenius bicolor","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5489",7668,0,1,"benthopelagic","Ecsenius bimaculatus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5490",62148,0,1,"demersal","Ecsenius caeruliventris","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5491",27537,0,1,"benthopelagic","Ecsenius collettei","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5492",27295,0,1,"demersal","Ecsenius dentex","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5493",7667,0,1,"benthopelagic","Ecsenius dilemma","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5494",47382,0,1,"benthopelagic","Ecsenius fijiensis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5495",27370,0,1,"benthopelagic","Ecsenius fourmanoiri","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5496",12634,0,1,"benthopelagic","Ecsenius frontalis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5497",12635,0,1,"benthopelagic","Ecsenius gravieri","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5498",47384,0,1,"benthopelagic","Ecsenius isos","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5499",7670,0,1,"benthopelagic","Ecsenius kurti","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5500",7567,0,1,"benthopelagic","Ecsenius lineatus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5501",7661,0,1,"benthopelagic","Ecsenius lividanalis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5502",47385,0,1,"benthopelagic","Ecsenius lubbocki","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5503",13759,0,1,"benthopelagic","Ecsenius mandibularis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5504",7662,0,1,"benthopelagic","Ecsenius melarchus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5505",7561,0,1,"benthopelagic","Ecsenius midas","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5506",12636,0,1,"benthopelagic","Ecsenius minutus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5507",7666,0,1,"benthopelagic","Ecsenius monoculus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5508",25451,0,1,"benthopelagic","Ecsenius nalolo","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5509",7664,0,1,"benthopelagic","Ecsenius namiyei","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5510",61237,0,1,"benthopelagic","Ecsenius niue","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5511",27278,0,1,"benthopelagic","Ecsenius oculatus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5512",7568,0,1,"benthopelagic","Ecsenius oculus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5513",61238,0,1,"demersal","Ecsenius ops","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5514",6034,0,1,"benthopelagic","Ecsenius opsifrontalis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5515",27280,0,1,"demersal","Ecsenius pardus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5516",14661,0,1,"benthopelagic","Ecsenius paroculus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5517",7669,0,1,"benthopelagic","Ecsenius pictus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5518",61239,0,1,"demersal","Ecsenius polystictus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5519",27293,0,1,"demersal","Ecsenius portenoyi","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5520",27538,0,1,"benthopelagic","Ecsenius prooculis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5521",27276,0,1,"demersal","Ecsenius pulcher","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5522",58171,0,1,"demersal","Ecsenius randalli","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5523",13048,0,1,"benthopelagic","Ecsenius schroederi","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5524",6035,0,1,"benthopelagic","Ecsenius sellifer","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5525",62149,0,1,"demersal","Ecsenius shirleyae","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5526",69217,0,1,"benthopelagic","Ecsenius springeri","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5527",13760,0,1,"benthopelagic","Ecsenius stictus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5528",7663,0,1,"benthopelagic","Ecsenius stigmatura","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5529",47386,0,1,"benthopelagic","Ecsenius taeniatus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5530",27294,0,1,"benthopelagic","Ecsenius tessera","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5531",12638,0,1,"benthopelagic","Ecsenius tigris","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5532",59858,0,1,"demersal","Ecsenius tricolor","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5533",12640,0,1,"benthopelagic","Ecsenius trilineatus","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5534",6036,0,1,"benthopelagic","Ecsenius yaeyamaensis","Ecsenius","Salariinae","Blenniidae","Blenniiformes","Teleostei","Osteichthyes"
"5535",5101,0,1,"pelagic","Ectreposebastes imus","Ectreposebastes",NA,"Setarchidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5536",46988,0,1,"pelagic","Ectreposebastes niger","Ectreposebastes",NA,"Setarchidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5537",7177,0,1,"pelagic","Edentoliparis terraenovae","Edentoliparis",NA,"Liparidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5538",2009,0,1,"demersal","Eeyorius hutchinsi","Eeyorius",NA,"Moridae","Gadiformes","Teleostei","Osteichthyes"
"5539",59336,0,1,"demersal","Egglestonichthys bombylios","Egglestonichthys","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5540",60623,1,1,"demersal","Egglestonichthys melanoptera","Egglestonichthys","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5541",59264,0,1,"demersal","Egglestonichthys patriciae","Egglestonichthys","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5542",69336,0,1,"demersal","Egglestonichthys rubidus","Egglestonichthys","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5543",26691,0,1,"demersal","Ego zebra","Ego","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5544",1559,1,1,"pelagic","Ehirava fluviatilis","Ehirava",NA,"Ehiravidae","Clupeiformes","Teleostei","Osteichthyes"
"5545",10813,0,1,"pelagic","Einara edentula","Einara",NA,"Alepocephalidae","Alepocephaliformes","Teleostei","Osteichthyes"
"5546",10873,0,1,"pelagic","Einara macrolepis","Einara",NA,"Alepocephalidae","Alepocephaliformes","Teleostei","Osteichthyes"
"5547",54349,0,1,"demersal","Ekemblemaria lira","Ekemblemaria",NA,"Chaenopsidae","Blenniiformes","Teleostei","Osteichthyes"
"5548",46744,0,1,"demersal","Ekemblemaria myersi","Ekemblemaria",NA,"Chaenopsidae","Blenniiformes","Teleostei","Osteichthyes"
"5549",47264,0,1,"benthopelagic","Ekemblemaria nigra","Ekemblemaria",NA,"Chaenopsidae","Blenniiformes","Teleostei","Osteichthyes"
"5550",54878,0,1,"demersal","Eknomoliparis chirichignoae","Eknomoliparis",NA,"Liparidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5551",47274,0,1,"benthopelagic","Elacatinus atronasus","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5552",67639,0,1,"benthopelagic","Elacatinus cayman","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5553",67640,0,1,"benthopelagic","Elacatinus centralis","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5554",23734,0,1,"benthopelagic","Elacatinus chancei","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5555",64950,0,1,"benthopelagic","Elacatinus colini","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5556",16640,0,1,"benthopelagic","Elacatinus evelynae","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5557",50627,0,1,"benthopelagic","Elacatinus figaro","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5558",12443,0,1,"benthopelagic","Elacatinus genie","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5559",3873,0,1,"benthopelagic","Elacatinus horsti","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5560",23732,0,1,"benthopelagic","Elacatinus illecebrosus","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5561",63411,0,1,"benthopelagic","Elacatinus jarocho","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5562",65036,0,1,"benthopelagic","Elacatinus lobeli","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5563",61017,0,1,"benthopelagic","Elacatinus lori","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5564",16639,0,1,"benthopelagic","Elacatinus louisae","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5565",3876,0,1,"benthopelagic","Elacatinus oceanops","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5566",64757,0,1,"benthopelagic","Elacatinus phthirophagus","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5567",62023,0,1,"demersal","Elacatinus pridisi","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5568",23733,0,1,"benthopelagic","Elacatinus prochilos","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5569",46894,0,1,"benthopelagic","Elacatinus puncticulatus","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5570",23731,0,1,"benthopelagic","Elacatinus randalli","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5571",64951,0,1,"benthopelagic","Elacatinus serranilla","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5572",57961,0,1,"benthopelagic","Elacatinus tenox","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5573",3878,0,1,"benthopelagic","Elacatinus xanthiprora","Elacatinus","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5574",412,0,1,"benthopelagic","Elagatis bipinnulata","Elagatis","Naucratinae","Carangidae","Carangiformes","Teleostei","Osteichthyes"
"5575",51443,0,1,"demersal","Elassodiscus caudatus","Elassodiscus",NA,"Liparidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5576",58873,0,1,"demersal","Elassodiscus obscurus","Elassodiscus",NA,"Liparidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5577",51417,0,1,"demersal","Elassodiscus tremebundus","Elassodiscus",NA,"Liparidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5578",6637,0,1,"demersal","Elates ransonnettii","Elates",NA,"Platycephalidae","Scorpaeniformes","Teleostei","Osteichthyes"
"5579",14023,0,1,"benthopelagic","Elattarchus archidium","Elattarchus",NA,"Sciaenidae","Eupercaria/misc","Teleostei","Osteichthyes"
"5580",63783,0,1,"demersal","Electrolux addisoni","Electrolux",NA,"Narkidae","Torpediniformes","Elasmobranchii","Chondrichthyes"
"5581",6984,0,1,"demersal","Electrona antarctica","Electrona","Myctophinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes"
"5582",6985,0,1,"pelagic","Electrona carlsbergi","Electrona","Myctophinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes"
"5583",6986,0,1,"pelagic","Electrona paucirastra","Electrona","Myctophinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes"
"5584",1714,0,1,"pelagic","Electrona risso","Electrona","Myctophinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes"
"5585",6987,0,1,"pelagic","Electrona subaspera","Electrona","Myctophinae","Myctophidae","Myctophiformes","Teleostei","Osteichthyes"
"5586",466,0,1,"benthopelagic","Eleginops maclovinus","Eleginops",NA,"Eleginopidae","Perciformes","Teleostei","Osteichthyes"
"5587",315,1,1,"demersal","Eleginus gracilis","Eleginus",NA,"Gadidae","Gadiformes","Teleostei","Osteichthyes"
"5588",314,1,1,"demersal","Eleginus nawaga","Eleginus",NA,"Gadidae","Gadiformes","Teleostei","Osteichthyes"
"5589",46867,0,1,"benthopelagic","Eleotrica cableae","Eleotrica","Gobiinae","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"5590",11794,1,1,"demersal","Eleotris acanthopomus","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5591",28013,1,1,"demersal","Eleotris amblyopsis","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5592",61535,1,1,"demersal","Eleotris balia","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5593",8034,1,1,"demersal","Eleotris fusca","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5594",69827,0,1,"demersal","Eleotris klunzingerii","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5595",25264,1,1,"demersal","Eleotris lutea","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5596",61516,0,1,"demersal","Eleotris macrocephala","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5597",61517,0,1,"demersal","Eleotris macrolepis","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5598",23089,1,1,"demersal","Eleotris mauritiana","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5599",10013,1,1,"demersal","Eleotris melanosoma","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5600",15874,1,1,"demersal","Eleotris oxycephala","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5601",3829,1,1,"demersal","Eleotris pisonis","Eleotris","Eleotrinae","Eleotridae","Gobiiformes","Teleostei","Osteichthyes"
"5602",340,1,1,"pelagic","Eleutheronema tetradactylum","Eleutheronema",NA,"Polynemidae","Carangaria/misc","Teleostei","Osteichthyes"
"5603",14514,1,1,"pelagic","Eleutheronema tridactylum","Eleutheronema",NA,"Polynemidae","Carangaria/misc","Teleostei","Osteichthyes"
"5604",5656,1,1,"benthopelagic","Ellochelon vaigiensis","Ellochelon",NA,"Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"5605",2601,1,1,"pelagic","Elops affinis","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5606",6415,1,1,"pelagic","Elops hawaiensis","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5607",4959,1,1,"pelagic","Elops lacerta","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5608",5512,1,1,"pelagic","Elops machnata","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5609",175,1,1,"demersal","Elops saurus","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5610",5023,1,1,"pelagic","Elops senegalensis","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5611",65327,1,1,"pelagic","Elops smithi","Elops",NA,"Elopidae","Elopiformes","Teleostei","Osteichthyes"
"5612",56391,0,1,"benthopelagic","Ematops randalli","Ematops",NA,"Bythitidae","Ophidiiformes","Teleostei","Osteichthyes"
"5613",3628,0,1,"demersal","Embiotoca jacksoni","Embiotoca",NA,"Embiotocidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"5614",3629,0,1,"demersal","Embiotoca lateralis","Embiotoca",NA,"Embiotocidae","Ovalentaria/misc","Teleostei","Osteichthyes"
"5615",3715,0,1,"benthopelagic","Emblemaria atlantica","Emblemaria",NA,"Chaenopsidae","Blenniiformes","Teleostei","Osteichthyes"
"5616",60581,0,1,"demersal","Emblemaria australis","Emblemaria",NA,"Chaenopsidae","Blenniiformes","Teleostei","Osteichthyes"
