"","Ref","OxygenCons","Weight","Temperature","SpecCode","MetabolicLevel","AppliedStress","OxygenRefNo","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass"
"2992","fishbase",4.7517,0.047,22,4833,"standard","none specified",85173,"Glossogobius","Gobiinae",1,1,"benthopelagic","Glossogobius giuris","Gobiidae","Gobiiformes","Teleostei","Osteichthyes"
"2993","fishbase",0.0514,1e-04,20,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"2994","fishbase",0.06105,0.00015,20,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"2995","fishbase",0.21597,0.00023,31,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"2996","fishbase",0.02571,3e-04,27,4521,"routine","none specified",2203,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"2997","fishbase",0.2589,3e-04,27.5,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"2998","fishbase",0.28918,0.00038,31,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"2999","fishbase",0.367,5e-04,27.5,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3000","fishbase",0.40078,0.00058,31,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3001","fishbase",0.4613,7e-04,27.5,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3002","fishbase",0.50388,0.00078,31,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3003","fishbase",0.18,9e-04,20,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3004","fishbase",0.504,9e-04,27.5,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3005","fishbase",0.5346,0.00099,31,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3006","fishbase",0.5676,0.0011,27.5,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3007","fishbase",0.61513,0.00137,31,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3008","fishbase",0.429,0.0015,20,4521,"routine","none specified",2093,"Gambusia","Poeciliinae",1,0,"benthopelagic","Gambusia holbrooki","Poeciliidae","Cyprinodontiformes","Teleostei","Osteichthyes"
"3009","fishbase",0.00852,1e-05,28,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3010","fishbase",0.01106,1e-05,28,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3011","fishbase",0.01692,2e-05,28,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3012","fishbase",1.755,0.009,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3013","fishbase",1.71,0.01,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3014","fishbase",1.995,0.015,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3015","fishbase",2.08,0.016,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3016","fishbase",2.108,0.017,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3017","fishbase",2.829,0.023,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3018","fishbase",3.146,0.026,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3019","fishbase",4.176,0.036,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3020","fishbase",5.104,0.044,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3021","fishbase",1.638,0.045,18,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3022","fishbase",2.637,0.045,20,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3023","fishbase",3.276,0.045,24,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3024","fishbase",3.9825,0.045,26.5,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3025","fishbase",3.4245,0.045,30,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3026","fishbase",3.8385,0.045,30,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3027","fishbase",4.59,0.045,30,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3028","fishbase",5.175,0.045,30,4885,"routine","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3029","fishbase",6.384,0.056,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3030","fishbase",6.975,0.075,26,4885,"standard","none specified",2120,"Heteropneustes",NA,1,0,"demersal","Heteropneustes fossilis","Heteropneustidae","Siluriformes","Teleostei","Osteichthyes"
"3031","fishbase",1.23039,0.00441,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3032","fishbase",3.39664,0.00598,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3033","fishbase",2.30637,0.00723,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3034","fishbase",2.82693,0.00723,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3035","fishbase",1.01878,0.00766,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3036","fishbase",1.83074,0.00766,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3037","fishbase",1.67745,0.00795,18,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3038","fishbase",1.05534,0.00858,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3039","fishbase",2.7848,0.00944,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3040","fishbase",4.99376,0.00944,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3041","fishbase",3.02,0.01,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3042","fishbase",2.0072,0.0104,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3043","fishbase",1.1766,0.0106,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3044","fishbase",1.404,0.0108,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3045","fishbase",2.9268,0.0108,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3046","fishbase",2.2572,0.0114,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3047","fishbase",2.4624,0.0114,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3048","fishbase",3.6772,0.0116,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3049","fishbase",5.1765,0.0119,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3050","fishbase",4.0172,0.0121,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3051","fishbase",3.2103,0.0123,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3052","fishbase",2.3184,0.0126,18,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3053","fishbase",3.5712,0.0128,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3054","fishbase",6.4239,0.0133,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3055","fishbase",1.5456,0.0138,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3056","fishbase",3.0084,0.0138,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3057","fishbase",1.4976,0.0144,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3058","fishbase",4.4444,0.0164,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3059","fishbase",2.9232,0.0174,18,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3060","fishbase",3.0107,0.0187,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3061","fishbase",2.31,0.021,18,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3062","fishbase",1.89588,0.0259,13,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3063","fishbase",3.6621,0.0313,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3064","fishbase",7.4865,0.0345,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3065","fishbase",3.9663,0.0351,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3066","fishbase",5.5584,0.0386,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3067","fishbase",2.94525,0.0425,18,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3068","fishbase",4.8101,0.0467,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3069","fishbase",4.78977,0.047,18,5115,"standard","none specified",85173,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3070","fishbase",4.82314,0.047,18,5115,"standard","none specified",85173,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3071","fishbase",8.04687047,0.047,23,5115,"standard","none specified",85173,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3072","fishbase",8.50229953,0.047,23,5115,"standard","none specified",85173,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3073","fishbase",4.8906,0.0495,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3074","fishbase",6.7818,0.0534,28,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3075","fishbase",4.72736,0.0544,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3076","fishbase",4.00585,0.0565,18,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3077","fishbase",5.0508,0.061,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3078","fishbase",8.1277,0.0683,33,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3079","fishbase",6.368,0.0796,23,5115,"routine","none specified",2120,"Chelon",NA,1,1,"demersal","Chelon dumerili","Mugilidae","Mugiliformes","Teleostei","Osteichthyes"
"3080","fishbase",0.010396,0.00023,3,5116,"standard","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3081","fishbase",0.011385,0.00023,3,5116,"standard","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3082","fishbase",0.04232,0.00023,3,5116,"routine","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3083","fishbase",0.015444,0.00052,3,5116,"standard","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3084","fishbase",0.018356,0.00052,3,5116,"standard","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3085","fishbase",0.07124,0.00052,3,5116,"routine","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3086","fishbase",0.02088,0.00087,3,5116,"standard","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3087","fishbase",0.023316,0.00087,3,5116,"standard","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3088","fishbase",0.10353,0.00087,3,5116,"routine","none specified",2120,"Cyclothone",NA,0,1,"pelagic","Cyclothone acclinidens","Gonostomatidae","Stomiiformes","Teleostei","Osteichthyes"
"3107","fishbase",31.6368,0.0624,25,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
"3108","fishbase",17.3927,0.0787,20,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
"3109","fishbase",37.924,0.0998,25,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
"3110","fishbase",11.0922,0.139,15,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
"3111","fishbase",19.38,0.19,15,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
"3112","fishbase",28.482,0.202,20,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
"3113","fishbase",30.745,0.215,20,5126,"routine","none specified",2120,"Pomadasys","Haemulinae",1,1,"benthopelagic","Pomadasys commersonnii","Haemulidae","Eupercaria/misc","Teleostei","Osteichthyes"
