"","X","SpecCode","Genus","Subfamily","Brack","Saltwater","DemersPelag","Species","Family","Order","Class","SuperClass","c_m","eps_m"
"15752",15752,12416,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes adustus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15753",15753,4340,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes albifasciatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15754",15754,12510,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes arcifrons","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15755",15755,12511,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes baldwini","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15756",15756,14285,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes beebei","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15757",15757,3649,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes diencaeus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15758",15758,12512,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes flavilatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15759",15759,3650,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes fuscus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15760",15760,12513,"Stegastes","Microspathodontinae",0,1,"demersal","Stegastes imbricatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15761",15761,5712,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes lacrymatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15762",15762,12514,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes leucorus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15763",15763,3651,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes leucostictus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15764",15764,4350,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes limbatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15765",15765,58951,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes lividus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15766",15766,61076,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes lubbocki","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15767",15767,4352,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes nigricans","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15768",15768,12515,"Stegastes","Microspathodontinae",1,1,"demersal","Stegastes otophorus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15769",15769,3652,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes partitus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15770",15770,4354,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes pelicieri","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15771",15771,12417,"Stegastes","Microspathodontinae",0,1,"demersal","Stegastes pictus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15772",15772,3653,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes planifrons","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15773",15773,4351,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes punctatus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15774",15774,12516,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes rectifraenum","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15775",15775,12517,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes redemptus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15776",15776,12518,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes rocasensis","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15777",15777,12519,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes sanctaehelenae","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15778",15778,61077,"Stegastes","Microspathodontinae",0,1,"demersal","Stegastes uenfi","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15779",15779,3654,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes variabilis","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15780",15780,67997,"Stegastes","Microspathodontinae",0,1,"benthopelagic","Stegastes xanthurus","Pomacentridae","Ovalentaria","Teleostei","Osteichthyes",NA,NA
"15781",15781,5374,"Stegostoma",NA,1,1,"benthopelagic","Stegostoma tigrinum","Stegostomatidae","Orectolobiformes","Elasmobranchii","Chondrichthyes",NA,NA
"15782",15782,1829,"Steindachneria",NA,0,1,"demersal","Steindachneria argentea","Steindachneriidae","Gadiformes","Teleostei","Osteichthyes",NA,NA
"15783",15783,51872,"Stelgistrum",NA,0,1,"demersal","Stelgistrum beringianum","Cottidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15784",15784,61287,"Stelgistrum",NA,0,1,"demersal","Stelgistrum concinnum","Cottidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15785",15785,23914,"Stelgistrum",NA,0,1,"demersal","Stelgistrum stejnegeri","Cottidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15786",15786,4172,"Stellerina","Brachyopsinae",0,1,"demersal","Stellerina xyosterna","Agonidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15787",15787,59494,"Stellifer",NA,0,1,"demersal","Stellifer brasiliensis","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15788",15788,69566,"Stellifer",NA,1,1,"benthopelagic","Stellifer cervigoni","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15789",15789,14666,"Stellifer",NA,1,1,"demersal","Stellifer chaoi","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15790",15790,14077,"Stellifer",NA,0,1,"demersal","Stellifer chrysoleuca","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15791",15791,69567,"Stellifer",NA,0,1,"benthopelagic","Stellifer collettei","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15792",15792,7332,"Stellifer",NA,1,1,"demersal","Stellifer colonensis","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15793",15793,52894,"Stellifer",NA,0,1,"demersal","Stellifer ephelis","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15794",15794,14079,"Stellifer",NA,0,1,"demersal","Stellifer ericymba","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15795",15795,14083,"Stellifer",NA,0,1,"demersal","Stellifer fuerthii","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15796",15796,69571,"Stellifer",NA,0,1,"benthopelagic","Stellifer gomezi","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15797",15797,1192,"Stellifer",NA,0,1,"demersal","Stellifer griseus","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15798",15798,14084,"Stellifer",NA,0,1,"demersal","Stellifer illecebrosus","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15799",15799,1193,"Stellifer",NA,1,1,"demersal","Stellifer lanceolatus","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15800",15800,69568,"Stellifer",NA,0,1,"benthopelagic","Stellifer macallisteri","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15801",15801,14669,"Stellifer",NA,1,1,"demersal","Stellifer magoi","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15802",15802,14085,"Stellifer",NA,0,1,"benthopelagic","Stellifer mancorensis","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15803",15803,14086,"Stellifer",NA,0,1,"benthopelagic","Stellifer melanocheir","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15804",15804,69569,"Stellifer",NA,0,1,"benthopelagic","Stellifer menezesi","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15805",15805,1194,"Stellifer",NA,1,1,"demersal","Stellifer microps","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15806",15806,14087,"Stellifer",NA,0,1,"demersal","Stellifer minor","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15807",15807,69570,"Stellifer",NA,0,1,"benthopelagic","Stellifer musicki","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15808",15808,14677,"Stellifer",NA,1,1,"demersal","Stellifer naso","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15809",15809,14088,"Stellifer",NA,0,1,"demersal","Stellifer oscitans","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15810",15810,14089,"Stellifer",NA,0,1,"benthopelagic","Stellifer pizarroensis","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15811",15811,1196,"Stellifer",NA,1,1,"demersal","Stellifer rastrifer","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15812",15812,14681,"Stellifer",NA,1,1,"demersal","Stellifer stellifer","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15813",15813,14682,"Stellifer",NA,1,1,"demersal","Stellifer venezuelae","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15814",15814,61340,"Stellifer",NA,0,1,"demersal","Stellifer walkeri","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15815",15815,61339,"Stellifer",NA,0,1,"demersal","Stellifer wintersteenorum","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15816",15816,14090,"Stellifer",NA,1,1,"demersal","Stellifer zestocarus","Sciaenidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15817",15817,7478,"Stemonidium",NA,0,1,"pelagic","Stemonidium hypomelas","Serrivomeridae","Anguilliformes","Teleostei","Osteichthyes",NA,NA
"15818",15818,58763,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis bullisi","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15819",15819,58875,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis distans","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15820",15820,10272,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis elegans","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15821",15821,63603,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis elongata","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15822",15822,16594,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis gracilis","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15823",15823,16595,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis intermedia","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15824",15824,16727,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis macrura","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15825",15825,58876,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis miscella","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15826",15826,49273,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis molesta","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15827",15827,10432,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis rothschildi","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15828",15828,16597,"Stemonosudis",NA,0,1,"pelagic","Stemonosudis siliquiventer","Paralepididae","Aulopiformes","Teleostei","Osteichthyes",NA,NA
"15829",15829,7303,"Stenatherina","Atherinomorinae",0,1,"benthopelagic","Stenatherina panatela","Atherinidae","Atheriniformes","Teleostei","Osteichthyes",NA,NA
"15830",15830,2737,"Stenobrachius","Lampanyctinae",0,1,"pelagic","Stenobrachius leucopsarus","Myctophidae","Myctophiformes","Teleostei","Osteichthyes",NA,NA
"15831",15831,17406,"Stenobrachius","Lampanyctinae",0,1,"pelagic","Stenobrachius nannochir","Myctophidae","Myctophiformes","Teleostei","Osteichthyes",NA,NA
"15832",15832,58641,"Stenogobius","Gobionellinae",1,1,"demersal","Stenogobius marinus","Gobiidae","Gobiiformes","Teleostei","Osteichthyes",NA,NA
"15833",15833,1234,"Stenotomus",NA,0,1,"demersal","Stenotomus caprinus","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15834",15834,452,"Stenotomus",NA,0,1,"demersal","Stenotomus chrysops","Sparidae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15835",15835,54055,"Stephanoberyx",NA,0,1,"demersal","Stephanoberyx monae","Stephanoberycidae","Beryciformes","Teleostei","Osteichthyes",NA,NA
"15836",15836,7843,"Stephanolepis",NA,0,1,"demersal","Stephanolepis aurata","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"15837",15837,531,"Stephanolepis",NA,0,1,"demersal","Stephanolepis cirrhifer","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"15838",15838,14343,"Stephanolepis",NA,0,1,"demersal","Stephanolepis diaspros","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"15839",15839,4281,"Stephanolepis",NA,0,1,"benthopelagic","Stephanolepis hispida","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"15840",15840,1195,"Stephanolepis",NA,0,1,"benthopelagic","Stephanolepis setifer","Monacanthidae","Tetraodontiformes","Teleostei","Osteichthyes",NA,NA
"15841",15841,23382,"Stereolepis",NA,0,1,"demersal","Stereolepis doederleini","Stereolepididae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"15842",15842,3310,"Stereolepis",NA,0,1,"demersal","Stereolepis gigas","Stereolepididae","Acropomatiformes","Teleostei","Osteichthyes",NA,NA
"15843",15843,7389,"Sternoptyx","Sternoptychinae",0,1,"pelagic","Sternoptyx diaphana","Sternoptychidae","Stomiiformes","Teleostei","Osteichthyes",NA,NA
"15844",15844,16716,"Sternoptyx","Sternoptychinae",0,1,"pelagic","Sternoptyx obscura","Sternoptychidae","Stomiiformes","Teleostei","Osteichthyes",NA,NA
"15845",15845,10166,"Sternoptyx","Sternoptychinae",0,1,"pelagic","Sternoptyx pseudobscura","Sternoptychidae","Stomiiformes","Teleostei","Osteichthyes",NA,NA
"15846",15846,6969,"Sternoptyx","Sternoptychinae",0,1,"pelagic","Sternoptyx pseudodiaphana","Sternoptychidae","Stomiiformes","Teleostei","Osteichthyes",NA,NA
"15847",15847,8025,"Stethojulis","Corinae",0,1,"benthopelagic","Stethojulis albovittata","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15848",15848,7828,"Stethojulis","Corinae",0,1,"benthopelagic","Stethojulis balteata","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15849",15849,5640,"Stethojulis","Corinae",0,1,"benthopelagic","Stethojulis bandanensis","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15850",15850,6633,"Stethojulis","Corinae",0,1,"benthopelagic","Stethojulis interrupta","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15851",15851,12783,"Stethojulis","Corinae",0,1,"demersal","Stethojulis maculata","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15852",15852,57372,"Stethojulis","Corinae",0,1,"demersal","Stethojulis marquesensis","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15853",15853,57373,"Stethojulis","Corinae",0,1,"demersal","Stethojulis notialis","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15854",15854,5641,"Stethojulis","Corinae",0,1,"benthopelagic","Stethojulis strigiventer","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15855",15855,57374,"Stethojulis","Corinae",0,1,"demersal","Stethojulis terina","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15856",15856,6622,"Stethojulis","Corinae",0,1,"benthopelagic","Stethojulis trilineata","Labridae","Eupercaria","Teleostei","Osteichthyes",NA,NA
"15857",15857,55194,"Stethopristes","Cyttopsinae",0,1,"pelagic","Stethopristes eos","Parazenidae","Zeiformes","Teleostei","Osteichthyes",NA,NA
"15858",15858,59081,"Sthenopus",NA,0,1,"demersal","Sthenopus mollis","Aploactinidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15859",15859,23791,"Stichaeopsis","Stichaeinae",0,1,"demersal","Stichaeopsis epallax","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15860",15860,23792,"Stichaeopsis","Stichaeinae",0,1,"demersal","Stichaeopsis nana","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15861",15861,50416,"Stichaeopsis","Stichaeinae",0,1,"demersal","Stichaeopsis nevelskoi","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15862",15862,51672,"Stichaeus","Stichaeinae",0,1,"demersal","Stichaeus fuscus","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15863",15863,23789,"Stichaeus","Stichaeinae",0,1,"demersal","Stichaeus grigorjewi","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15864",15864,23790,"Stichaeus","Stichaeinae",0,1,"demersal","Stichaeus nozawae","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15865",15865,50415,"Stichaeus","Stichaeinae",0,1,"demersal","Stichaeus ochriamkini","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15866",15866,58894,"Stichaeus","Stichaeinae",0,1,"demersal","Stichaeus pulcherrimus","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15867",15867,3795,"Stichaeus","Stichaeinae",0,1,"demersal","Stichaeus punctatus","Stichaeidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15868",15868,52482,"Sticharium",NA,0,1,"benthopelagic","Sticharium clarkae","Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"15869",15869,52478,"Sticharium",NA,0,1,"benthopelagic","Sticharium dorsale","Clinidae","Blenniiformes","Teleostei","Osteichthyes",NA,NA
"15870",15870,46205,"Stigmatopora","Syngnathinae",1,1,"demersal","Stigmatopora argus","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes",NA,NA
"15871",15871,69299,"Stigmatopora","Syngnathinae",0,1,"demersal","Stigmatopora harastii","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes",NA,NA
"15872",15872,46206,"Stigmatopora","Syngnathinae",0,1,"demersal","Stigmatopora macropterygia","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes",NA,NA
"15873",15873,63989,"Stigmatopora","Syngnathinae",0,1,"demersal","Stigmatopora narinosa","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes",NA,NA
"15874",15874,46207,"Stigmatopora","Syngnathinae",1,1,"demersal","Stigmatopora nigra","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes",NA,NA
"15875",15875,46208,"Stipecampus","Syngnathinae",1,1,"benthopelagic","Stipecampus cristatus","Syngnathidae","Syngnathiformes","Teleostei","Osteichthyes",NA,NA
"15876",15876,23924,"Stlengis",NA,0,1,"demersal","Stlengis distoechus","Cottidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15877",15877,23925,"Stlengis",NA,0,1,"demersal","Stlengis misakia","Cottidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15878",15878,23923,"Stlengis",NA,0,1,"demersal","Stlengis osensis","Cottidae","Perciformes","Teleostei","Osteichthyes",NA,NA
"15879",15879,560,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus advenus","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15880",15880,561,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus andhraensis","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15881",15881,562,"Stolephorus","Engraulinae",0,1,"benthopelagic","Stolephorus apiensis","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15882",15882,69116,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus babarani","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15883",15883,563,"Stolephorus","Engraulinae",1,1,"pelagic","Stolephorus baganensis","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15884",15884,1690,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus brachycephalus","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15885",15885,564,"Stolephorus","Engraulinae",1,1,"pelagic","Stolephorus carpentariae","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15886",15886,69798,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus celsior","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15887",15887,565,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus chinensis","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15888",15888,566,"Stolephorus","Engraulinae",1,1,"pelagic","Stolephorus commersonnii","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15889",15889,69799,"Stolephorus","Engraulinae",0,1,"pelagic","Stolephorus concursus","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
"15890",15890,567,"Stolephorus","Engraulinae",1,1,"pelagic","Stolephorus dubiosus","Engraulidae","Clupeiformes","Teleostei","Osteichthyes",NA,NA
